服务器输出文件名	config_buff_effect.xml	根名称	ability	0	0	0	0		0		0	0																																												
客户端输出文件名	config_buff_effect.xml	项名称	root																																																					
buff ID	buff名称	中断or不中断	是否瞬时	是否可逆	是否可叠加	是否下线保存	持续时间(单位:秒)	 有效人数	效果1	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果2	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果3	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果4	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果5	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点			
459	mojiao_skill06_lv9	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	116	0	1	1	0	4	2	490000	0.525	116	1	34	0	0	4	2	490000	0.525	116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
460	mojiao_skill06_lv10	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	118	0	1	1	0	4	2	490000	0.525	118	1	34	0	0	4	2	490000	0.525	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
461	mojiao_skill06_lv11	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	120	0	1	1	0	4	2	490000	0.525	120	1	34	0	0	4	2	490000	0.525	120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
462	mojiao_skill06_lv12	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	122	0	1	1	0	4	2	490000	0.525	122	1	34	0	0	4	2	490000	0.525	122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
463	mojiao_skill06_lv13	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	124	0	1	1	0	4	2	490000	0.525	124	1	34	0	0	4	2	490000	0.525	124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
464	mojiao_skill06_lv14	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	126	0	1	1	0	4	2	490000	0.525	126	1	34	0	0	4	2	490000	0.525	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
465	mojiao_skill06_lv15	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	129	0	1	1	0	4	2	490000	0.525	129	1	34	0	0	4	2	490000	0.525	129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
466	mojiao_skill06_lv16	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	132	0	1	1	0	4	2	490000	0.525	132	1	34	0	0	4	2	490000	0.525	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
467	mojiao_skill06_lv17	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	135	0	1	1	0	4	2	490000	0.525	135	1	34	0	0	4	2	490000	0.525	135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
468	mojiao_skill06_lv18	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	138	0	1	1	0	4	2	490000	0.525	138	1	34	0	0	4	2	490000	0.525	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
469	mojiao_skill06_lv19	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	141	0	1	1	0	4	2	490000	0.525	141	1	34	0	0	4	2	490000	0.525	141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
470	mojiao_skill06_lv20	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	144	0	1	1	0	4	2	490000	0.525	144	1	34	0	0	4	2	490000	0.525	144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
471	mojiao_skill06_lv21	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	147	0	1	1	0	4	2	490000	0.525	147	1	34	0	0	4	2	490000	0.525	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
472	mojiao_skill06_lv22	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	150	0	1	1	0	4	2	490000	0.525	150	1	34	0	0	4	2	490000	0.525	150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
473	mojiao_skill06_lv23	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	153	0	1	1	0	4	2	490000	0.525	153	1	34	0	0	4	2	490000	0.525	153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
474	mojiao_skill06_lv24	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	156	0	1	1	0	4	2	490000	0.525	156	1	34	0	0	4	2	490000	0.525	156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
475	mojiao_skill06_lv25	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	159	0	1	1	0	4	2	490000	0.525	159	1	34	0	0	4	2	490000	0.525	159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
476	mojiao_skill06_lv26	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	162	0	1	1	0	4	2	490000	0.525	162	1	34	0	0	4	2	490000	0.525	162	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
477	mojiao_skill06_lv27	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	165	0	1	1	0	4	2	490000	0.525	165	1	34	0	0	4	2	490000	0.525	165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
478	mojiao_skill06_lv28	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	168	0	1	1	0	4	2	490000	0.525	168	1	34	0	0	4	2	490000	0.525	168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
479	mojiao_skill06_lv29	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	171	0	1	1	0	4	2	490000	0.525	171	1	34	0	0	4	2	490000	0.525	171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
480	mojiao_skill06_lv30	0	0	1	0	0	2	3	1	1	0	4	2	490000	0.525	174	0	1	1	0	4	2	490000	0.525	174	1	34	0	0	4	2	490000	0.525	174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
481	mojiao_skill07_lv1	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	100	0	34	0	0	4	1	40000	0.525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
482	mojiao_skill07_lv2	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	102	0	34	0	0	4	1	40000	0.525	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
483	mojiao_skill07_lv3	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	104	0	34	0	0	4	1	40000	0.525	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
484	mojiao_skill07_lv4	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	106	0	34	0	0	4	1	40000	0.525	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
485	mojiao_skill07_lv5	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	108	0	34	0	0	4	1	40000	0.525	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
486	mojiao_skill07_lv6	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	110	0	34	0	0	4	1	40000	0.525	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
487	mojiao_skill07_lv7	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	112	0	34	0	0	4	1	40000	0.525	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
488	mojiao_skill07_lv8	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	114	0	34	0	0	4	1	40000	0.525	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
489	mojiao_skill07_lv9	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	116	0	34	0	0	4	1	40000	0.525	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
490	mojiao_skill07_lv10	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	118	0	34	0	0	4	1	40000	0.525	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
491	mojiao_skill07_lv11	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	120	0	34	0	0	4	1	40000	0.525	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
492	mojiao_skill07_lv12	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	122	0	34	0	0	4	1	40000	0.525	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
493	mojiao_skill07_lv13	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	124	0	34	0	0	4	1	40000	0.525	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
494	mojiao_skill07_lv14	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	126	0	34	0	0	4	1	40000	0.525	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
495	mojiao_skill07_lv15	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	129	0	34	0	0	4	1	40000	0.525	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
496	mojiao_skill07_lv16	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	132	0	34	0	0	4	1	40000	0.525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
497	mojiao_skill07_lv17	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	135	0	34	0	0	4	1	40000	0.525	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
498	mojiao_skill07_lv18	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	138	0	34	0	0	4	1	40000	0.525	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
499	mojiao_skill07_lv19	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	141	0	34	0	0	4	1	40000	0.525	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
500	mojiao_skill07_lv20	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	144	0	34	0	0	4	1	40000	0.525	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
501	mojiao_skill07_lv21	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	147	0	34	0	0	4	1	40000	0.525	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
502	mojiao_skill07_lv22	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	150	0	34	0	0	4	1	40000	0.525	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
503	mojiao_skill07_lv23	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	153	0	34	0	0	4	1	40000	0.525	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
504	mojiao_skill07_lv24	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	156	0	34	0	0	4	1	40000	0.525	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
505	mojiao_skill07_lv25	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	159	0	34	0	0	4	1	40000	0.525	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
506	mojiao_skill07_lv26	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	162	0	34	0	0	4	1	40000	0.525	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
507	mojiao_skill07_lv27	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	165	0	34	0	0	4	1	40000	0.525	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
508	mojiao_skill07_lv28	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	168	0	34	0	0	4	1	40000	0.525	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
509	mojiao_skill07_lv29	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	171	0	34	0	0	4	1	40000	0.525	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
510	mojiao_skill07_lv30	0	0	1	1	0	1	3	11	0	0	4	1	40000	0.525	174	0	34	0	0	4	1	40000	0.525	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
511	mojiao_skill08_lv1	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	100	0	1	1	0	4	1	90000	0.525	100	1	2	4	0	4	1	90000	0.525	100	2	34	0	0	4	1	90000	0.525	100	2	0	0	0	0	0	0	0	0	0			
512	mojiao_skill08_lv2	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	102	0	1	1	0	4	1	90000	0.525	102	1	2	4	0	4	1	90000	0.525	102	2	34	0	0	4	1	90000	0.525	102	2	0	0	0	0	0	0	0	0	0			
513	mojiao_skill08_lv3	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	104	0	1	1	0	4	1	90000	0.525	104	1	2	4	0	4	1	90000	0.525	104	2	34	0	0	4	1	90000	0.525	104	2	0	0	0	0	0	0	0	0	0			
514	mojiao_skill08_lv4	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	106	0	1	1	0	4	1	90000	0.525	106	1	2	4	0	4	1	90000	0.525	106	2	34	0	0	4	1	90000	0.525	106	2	0	0	0	0	0	0	0	0	0			
515	mojiao_skill08_lv5	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	108	0	1	1	0	4	1	90000	0.525	108	1	2	4	0	4	1	90000	0.525	108	2	34	0	0	4	1	90000	0.525	108	2	0	0	0	0	0	0	0	0	0			
516	mojiao_skill08_lv6	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	110	0	1	1	0	4	1	90000	0.525	110	1	2	4	0	4	1	90000	0.525	110	2	34	0	0	4	1	90000	0.525	110	2	0	0	0	0	0	0	0	0	0			
517	mojiao_skill08_lv7	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	112	0	1	1	0	4	1	90000	0.525	112	1	2	4	0	4	1	90000	0.525	112	2	34	0	0	4	1	90000	0.525	112	2	0	0	0	0	0	0	0	0	0			
518	mojiao_skill08_lv8	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	114	0	1	1	0	4	1	90000	0.525	114	1	2	4	0	4	1	90000	0.525	114	2	34	0	0	4	1	90000	0.525	114	2	0	0	0	0	0	0	0	0	0			
519	mojiao_skill08_lv9	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	116	0	1	1	0	4	1	90000	0.525	116	1	2	4	0	4	1	90000	0.525	116	2	34	0	0	4	1	90000	0.525	116	2	0	0	0	0	0	0	0	0	0			
520	mojiao_skill08_lv10	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	118	0	1	1	0	4	1	90000	0.525	118	1	2	4	0	4	1	90000	0.525	118	2	34	0	0	4	1	90000	0.525	118	2	0	0	0	0	0	0	0	0	0			
521	mojiao_skill08_lv11	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	120	0	1	1	0	4	1	90000	0.525	120	1	2	4	0	4	1	90000	0.525	120	2	34	0	0	4	1	90000	0.525	120	2	0	0	0	0	0	0	0	0	0			
522	mojiao_skill08_lv12	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	122	0	1	1	0	4	1	90000	0.525	122	1	2	4	0	4	1	90000	0.525	122	2	34	0	0	4	1	90000	0.525	122	2	0	0	0	0	0	0	0	0	0			
523	mojiao_skill08_lv13	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	124	0	1	1	0	4	1	90000	0.525	124	1	2	4	0	4	1	90000	0.525	124	2	34	0	0	4	1	90000	0.525	124	2	0	0	0	0	0	0	0	0	0			
524	mojiao_skill08_lv14	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	126	0	1	1	0	4	1	90000	0.525	126	1	2	4	0	4	1	90000	0.525	126	2	34	0	0	4	1	90000	0.525	126	2	0	0	0	0	0	0	0	0	0			
525	mojiao_skill08_lv15	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	129	0	1	1	0	4	1	90000	0.525	129	1	2	4	0	4	1	90000	0.525	129	2	34	0	0	4	1	90000	0.525	129	2	0	0	0	0	0	0	0	0	0			
526	mojiao_skill08_lv16	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	132	0	1	1	0	4	1	90000	0.525	132	1	2	4	0	4	1	90000	0.525	132	2	34	0	0	4	1	90000	0.525	132	2	0	0	0	0	0	0	0	0	0			
527	mojiao_skill08_lv17	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	135	0	1	1	0	4	1	90000	0.525	135	1	2	4	0	4	1	90000	0.525	135	2	34	0	0	4	1	90000	0.525	135	2	0	0	0	0	0	0	0	0	0			
528	mojiao_skill08_lv18	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	138	0	1	1	0	4	1	90000	0.525	138	1	2	4	0	4	1	90000	0.525	138	2	34	0	0	4	1	90000	0.525	138	2	0	0	0	0	0	0	0	0	0			
529	mojiao_skill08_lv19	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	141	0	1	1	0	4	1	90000	0.525	141	1	2	4	0	4	1	90000	0.525	141	2	34	0	0	4	1	90000	0.525	141	2	0	0	0	0	0	0	0	0	0			
530	mojiao_skill08_lv20	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	144	0	1	1	0	4	1	90000	0.525	144	1	2	4	0	4	1	90000	0.525	144	2	34	0	0	4	1	90000	0.525	144	2	0	0	0	0	0	0	0	0	0			
531	mojiao_skill08_lv21	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	147	0	1	1	0	4	1	90000	0.525	147	1	2	4	0	4	1	90000	0.525	147	2	34	0	0	4	1	90000	0.525	147	2	0	0	0	0	0	0	0	0	0			
532	mojiao_skill08_lv22	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	150	0	1	1	0	4	1	90000	0.525	150	1	2	4	0	4	1	90000	0.525	150	2	34	0	0	4	1	90000	0.525	150	2	0	0	0	0	0	0	0	0	0			
533	mojiao_skill08_lv23	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	153	0	1	1	0	4	1	90000	0.525	153	1	2	4	0	4	1	90000	0.525	153	2	34	0	0	4	1	90000	0.525	153	2	0	0	0	0	0	0	0	0	0			
534	mojiao_skill08_lv24	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	156	0	1	1	0	4	1	90000	0.525	156	1	2	4	0	4	1	90000	0.525	156	2	34	0	0	4	1	90000	0.525	156	2	0	0	0	0	0	0	0	0	0			
535	mojiao_skill08_lv25	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	159	0	1	1	0	4	1	90000	0.525	159	1	2	4	0	4	1	90000	0.525	159	2	34	0	0	4	1	90000	0.525	159	2	0	0	0	0	0	0	0	0	0			
536	mojiao_skill08_lv26	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	162	0	1	1	0	4	1	90000	0.525	162	1	2	4	0	4	1	90000	0.525	162	2	34	0	0	4	1	90000	0.525	162	2	0	0	0	0	0	0	0	0	0			
537	mojiao_skill08_lv27	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	165	0	1	1	0	4	1	90000	0.525	165	1	2	4	0	4	1	90000	0.525	165	2	34	0	0	4	1	90000	0.525	165	2	0	0	0	0	0	0	0	0	0			
538	mojiao_skill08_lv28	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	168	0	1	1	0	4	1	90000	0.525	168	1	2	4	0	4	1	90000	0.525	168	2	34	0	0	4	1	90000	0.525	168	2	0	0	0	0	0	0	0	0	0			
539	mojiao_skill08_lv29	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	171	0	1	1	0	4	1	90000	0.525	171	1	2	4	0	4	1	90000	0.525	171	2	34	0	0	4	1	90000	0.525	171	2	0	0	0	0	0	0	0	0	0			
540	mojiao_skill08_lv30	0	0	0	1	0	3	3	1	1	0	4	1	40000	0.525	174	0	1	1	0	4	1	90000	0.525	174	1	2	4	0	4	1	90000	0.525	174	2	34	0	0	4	1	90000	0.525	174	2	0	0	0	0	0	0	0	0	0			
541	mojiao_skill09_lv1	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	10000	0	34	0	0	4	1	360000	0.525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
542	mojiao_skill09_lv2	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	10200	0	34	0	0	4	1	360000	0.525	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
543	mojiao_skill09_lv3	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	10400	0	34	0	0	4	1	360000	0.525	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
544	mojiao_skill09_lv4	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	10600	0	34	0	0	4	1	360000	0.525	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
545	mojiao_skill09_lv5	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	10800	0	34	0	0	4	1	360000	0.525	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
546	mojiao_skill09_lv6	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	11000	0	34	0	0	4	1	360000	0.525	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
547	mojiao_skill09_lv7	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	11200	0	34	0	0	4	1	360000	0.525	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
548	mojiao_skill09_lv8	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	11400	0	34	0	0	4	1	360000	0.525	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
549	mojiao_skill09_lv9	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	11600	0	34	0	0	4	1	360000	0.525	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
550	mojiao_skill09_lv10	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	11800	0	34	0	0	4	1	360000	0.525	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
551	mojiao_skill09_lv11	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	12000	0	34	0	0	4	1	360000	0.525	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
552	mojiao_skill09_lv12	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	12200	0	34	0	0	4	1	360000	0.525	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
553	mojiao_skill09_lv13	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	12400	0	34	0	0	4	1	360000	0.525	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
554	mojiao_skill09_lv14	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	12600	0	34	0	0	4	1	360000	0.525	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
555	mojiao_skill09_lv15	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	12900	0	34	0	0	4	1	360000	0.525	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
556	mojiao_skill09_lv16	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	13200	0	34	0	0	4	1	360000	0.525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
557	mojiao_skill09_lv17	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	13500	0	34	0	0	4	1	360000	0.525	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
558	mojiao_skill09_lv18	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	13800	0	34	0	0	4	1	360000	0.525	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
559	mojiao_skill09_lv19	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	14100	0	34	0	0	4	1	360000	0.525	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
560	mojiao_skill09_lv20	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	14400	0	34	0	0	4	1	360000	0.525	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
561	mojiao_skill09_lv21	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	14700	0	34	0	0	4	1	360000	0.525	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
562	mojiao_skill09_lv22	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	15000	0	34	0	0	4	1	360000	0.525	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
563	mojiao_skill09_lv23	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	15300	0	34	0	0	4	1	360000	0.525	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
564	mojiao_skill09_lv24	0	0	0	1	0	1	3	3	2	0	4	1	360000	0.525	15600	0	34	0	0	4	1	360000	0.525	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
