服务器输出文件名	config_skill_effect.xml	根名称	ability																				
客户端输出文件名	config_skill_effect.xml	项名称	root																				
技能ID	下一级技能	前置技能	冷却时间 单位（秒）	buff1	作用对象类型	作用范围	距离（单位：米）	角度	buff2	作用对象	作用范围	W（单位：米）	L（单位：米）	所需消耗怒气	学习消耗	技能书数量	升级消耗类型	升级消耗	角色等级	技能名称	技能描述		
1430	1431	0	3	10	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	26	[e8942b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{9}[-][-]		
1431	1432	0	3	11	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	27	[e8943b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{10}[-][-]		
1432	1433	0	3	12	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	27	[e8944b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{11}[-][-]		
1433	1434	0	3	13	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	27	[e8945b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{12}[-][-]		
1434	1435	0	3	14	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	27	[e8946b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{13}[-][-]		
1435	1436	0	3	15	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	27	[e8947b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{14}[-][-]		
1436	1437	0	3	16	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	28	[e8948b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{15}[-][-]		
1437	1438	0	3	17	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	28	[e8949b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{16}[-][-]		
1438	1439	0	3	18	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	28	[e8950b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{17}[-][-]		
1439	1440	0	3	19	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	28	[e8951b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{18}[-][-]		
1440	1441	0	3	20	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	28	[e8952b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{19}[-][-]		
1441	1442	0	3	21	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	29	[e8953b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{20}[-][-]		
1442	1443	0	3	22	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	29	[e8954b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{21}[-][-]		
1443	1444	0	3	23	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	29	[e8955b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{22}[-][-]		
1444	1445	0	3	24	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	29	[e8956b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{23}[-][-]		
1445	1446	0	3	25	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	29	[e8957b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{24}[-][-]		
1446	1447	0	3	26	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	30	[e8958b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{25}[-][-]		
1447	1448	0	3	27	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	30	[e8959b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{26}[-][-]		
1448	1449	0	3	28	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	30	[e8960b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{27}[-][-]		
1449	1450	0	3	29	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	30	[e8961b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{28}[-][-]		
1450	1451	0	3	30	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	30	[e8962b]影之舞[-]	[5b3504]拉住敌人对其照成伤害[2c9450]{29}[-][-]		
1451	1452	0	3	1	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	31	[e8933b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{1}[-][-]		
1452	1453	0	3	2	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	31	[e8934b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{2}[-][-]		
1453	1454	0	3	3	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	31	[e8935b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{3}[-][-]		
1454	1455	0	3	4	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	31	[e8936b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{4}[-][-]		
1455	1456	0	3	5	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	31	[e8937b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{5}[-][-]		
1456	1457	0	3	6	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	32	[e8938b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{6}[-][-]		
1457	1458	0	3	7	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	32	[e8939b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{7}[-][-]		
1458	1459	0	3	8	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	32	[e8940b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{8}[-][-]		
1459	1460	0	3	9	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	32	[e8941b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{9}[-][-]		
1460	1461	0	3	10	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	32	[e8942b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{10}[-][-]		
1461	1462	0	3	11	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	33	[e8943b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{11}[-][-]		
1462	1463	0	3	12	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	33	[e8944b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{12}[-][-]		
1463	1464	0	3	13	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	33	[e8945b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{13}[-][-]		
1464	1465	0	3	14	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	33	[e8946b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{14}[-][-]		
1465	1466	0	3	15	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	33	[e8947b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{15}[-][-]		
1466	1467	0	3	16	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	34	[e8948b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{16}[-][-]		
1467	1468	0	3	17	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	34	[e8949b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{17}[-][-]		
1468	1469	0	3	18	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	34	[e8950b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{18}[-][-]		
1469	1470	0	3	19	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	34	[e8951b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{19}[-][-]		
1470	1471	0	3	20	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	34	[e8952b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{20}[-][-]		
1471	1472	0	3	21	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	35	[e8953b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{21}[-][-]		
1472	1473	0	3	22	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	35	[e8954b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{22}[-][-]		
1473	1474	0	3	23	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	35	[e8955b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{23}[-][-]		
1474	1475	0	3	24	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	35	[e8956b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{24}[-][-]		
1475	1476	0	3	25	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	35	[e8957b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{25}[-][-]		
1476	1477	0	3	26	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	36	[e8958b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{26}[-][-]		
1477	1478	0	3	27	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	36	[e8959b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{27}[-][-]		
1478	1479	0	3	28	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	36	[e8960b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{28}[-][-]		
1479	1480	0	3	29	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	36	[e8961b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{29}[-][-]		
1480	1481	0	3	30	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	36	[e8962b]影灵连刺[-]	[5b3504]对范围内多个敌人进行来回冲击[2c9450]{0}[-]击倒敌人[2c9450]{30}[-][-]		
1481	1482	0	3	1	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	37	[e8933b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{0}[-][-]		
1482	1483	0	3	2	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	37	[e8934b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{1}[-][-]		
1483	1484	0	3	3	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	37	[e8935b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{2}[-][-]		
1484	1485	0	3	4	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	37	[e8936b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{3}[-][-]		
1485	1486	0	3	5	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	37	[e8937b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{4}[-][-]		
1486	1487	0	3	6	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	38	[e8938b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{5}[-][-]		
1487	1488	0	3	7	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	38	[e8939b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{6}[-][-]		
1488	1489	0	3	8	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	38	[e8940b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{7}[-][-]		
1489	1490	0	3	9	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	38	[e8941b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{8}[-][-]		
1490	1491	0	3	10	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	38	[e8942b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{9}[-][-]		
1491	1492	0	3	11	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	39	[e8943b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{10}[-][-]		
1492	1493	0	3	12	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	39	[e8944b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{11}[-][-]		
1493	1494	0	3	13	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	39	[e8945b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{12}[-][-]		
1494	1495	0	3	14	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	39	[e8946b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{13}[-][-]		
1495	1496	0	3	15	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	39	[e8947b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{14}[-][-]		
1496	1497	0	3	16	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	40	[e8948b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{15}[-][-]		
1497	1498	0	3	17	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	40	[e8949b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{16}[-][-]		
1498	1499	0	3	18	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	40	[e8950b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{17}[-][-]		
1499	1500	0	3	19	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	40	[e8951b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{18}[-][-]		
1500	1501	0	3	20	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	40	[e8952b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{19}[-][-]		
1501	1502	0	3	21	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	41	[e8953b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{20}[-][-]		
1502	1503	0	3	22	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	41	[e8954b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{21}[-][-]		
1503	1504	0	3	23	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	41	[e8955b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{22}[-][-]		
1504	1505	0	3	24	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	41	[e8956b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{23}[-][-]		
1505	1506	0	3	25	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	41	[e8957b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{24}[-][-]		
1506	1507	0	3	26	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	42	[e8958b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{25}[-][-]		
1507	1508	0	3	27	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	42	[e8959b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{26}[-][-]		
1508	1509	0	3	28	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	42	[e8960b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{27}[-][-]		
1509	1510	0	3	29	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	42	[e8961b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{28}[-][-]		
1510	1511	0	3	30	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	42	[e8962b]冲撞技能[-]	[5b3504]向前重装照成伤害[2c9450]{29}[-][-]		
1511	1512	0	3	1	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	43	[e8933b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{1}[-][-]		
1512	1513	0	3	2	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	43	[e8934b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{2}[-][-]		
1513	1514	0	3	3	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	43	[e8935b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{3}[-][-]		
1514	1515	0	3	4	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	43	[e8936b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{4}[-][-]		
1515	1516	0	3	5	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	43	[e8937b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{5}[-][-]		
1516	1517	0	3	6	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	44	[e8938b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{6}[-][-]		
1517	1518	0	3	7	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	44	[e8939b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{7}[-][-]		
1518	1519	0	3	8	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	44	[e8940b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{8}[-][-]		
1519	1520	0	3	9	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	44	[e8941b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{9}[-][-]		
1520	1521	0	3	10	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	44	[e8942b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{10}[-][-]		
1521	1522	0	3	11	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	45	[e8943b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{11}[-][-]		
1522	1523	0	3	12	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	45	[e8944b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{12}[-][-]		
1523	1524	0	3	13	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	45	[e8945b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{13}[-][-]		
1524	1525	0	3	14	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	45	[e8946b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{14}[-][-]		
1525	1526	0	3	15	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	45	[e8947b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{15}[-][-]		
1526	1527	0	3	16	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	46	[e8948b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{16}[-][-]		
1527	1528	0	3	17	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	46	[e8949b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{17}[-][-]		
1528	1529	0	3	18	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	46	[e8950b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{18}[-][-]		
1529	1530	0	3	19	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	46	[e8951b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{19}[-][-]		
1530	1531	0	3	20	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	46	[e8952b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{20}[-][-]		
1531	1532	0	3	21	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	47	[e8953b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{21}[-][-]		
1532	1533	0	3	22	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	47	[e8954b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{22}[-][-]		
1533	1534	0	3	23	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	47	[e8955b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{23}[-][-]		
1534	1535	0	3	24	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	47	[e8956b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{24}[-][-]		
1535	1536	0	3	25	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	47	[e8957b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{25}[-][-]		
1536	1537	0	3	26	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	48	[e8958b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{26}[-][-]		
1537	1538	0	3	27	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	48	[e8959b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{27}[-][-]		
1538	1539	0	3	28	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	48	[e8960b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{28}[-][-]		
1539	1540	0	3	29	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	48	[e8961b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{29}[-][-]		
1540	1541	0	3	30	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	48	[e8962b]少鬼拳[-]	[5b3504]对目标打出九路鬼拳照成伤害[2c9450]{0}[-]击退敌方[2c9450]{30}[-][-]		
1541	1542	0	3	1	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	49	[e8933b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{0}[-][-]		
1542	1543	0	3	2	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	49	[e8934b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{1}[-][-]		
1543	1544	0	3	3	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	49	[e8935b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{2}[-][-]		
1544	1545	0	3	4	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	49	[e8936b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{3}[-][-]		
1545	1546	0	3	5	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	49	[e8937b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{4}[-][-]		
1546	1547	0	3	6	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	50	[e8938b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{5}[-][-]		
1547	1548	0	3	7	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	50	[e8939b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{6}[-][-]		
1548	1549	0	3	8	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	50	[e8940b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{7}[-][-]		
1549	1550	0	3	9	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	50	[e8941b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{8}[-][-]		
1550	1551	0	3	10	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	50	[e8942b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{9}[-][-]		
1551	1552	0	3	11	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	51	[e8943b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{10}[-][-]		
1552	1553	0	3	12	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	51	[e8944b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{11}[-][-]		
1553	1554	0	3	13	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	51	[e8945b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{12}[-][-]		
1554	1555	0	3	14	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	51	[e8946b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{13}[-][-]		
1555	1556	0	3	15	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	51	[e8947b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{14}[-][-]		
1556	1557	0	3	16	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	52	[e8948b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{15}[-][-]		
1557	1558	0	3	17	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	52	[e8949b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{16}[-][-]		
1558	1559	0	3	18	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	52	[e8950b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{17}[-][-]		
1559	1560	0	3	19	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	52	[e8951b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{18}[-][-]		
1560	1561	0	3	20	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	52	[e8952b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{19}[-][-]		
1561	1562	0	3	21	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	53	[e8953b]暗升龙鬼拳[-]	[5b3504]打出黑气对范围敌人伤害[2c9450]{20}[-][-]		
